ID,Title,Published At,Category,Default Audio Language,Duration,Definition,Caption,Licensed,Views,Likes,Dislikes,Favorites,Comments,Description
GQ8UVwFgqeg,台大英文好是謠言!? 學生自曝 進台大後英文變超爛!? 街訪台大英文水平!! | ( ft. 台大學生 ）驚奇街訪#1,2023-03-22T12:07:50Z,24,zh,PT13M41S,hd,FALSE,TRUE,524431,5152,0,0,212,"🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓： 台大學生與路人

AmazingTalker 老師：  @DrEkoShakespeare & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇街訪 #台大英文水平"
YBDBCfw-teg,郭書瑤 膚淺的真相超驚人!! Eko挑戰性感舞蹈竟慘摔在地?! Sandra驚呆 原來千人斬是稱讚!? | ( ft. @iamyaoyao ）驚奇脫口秀#113,2023-03-19T11:30:15Z,24,zh,PT16M11S,hd,FALSE,TRUE,320062,3848,0,0,142,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=113 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

【點擊下方連結收聽無刪減版 Podcast！】
📌Apple Podcast：https://podcasts.apple.com/podcast/1676902918
📌Spotify：https://open.spotify.com/show/35ULrCZ0znHv5v7hGiCXv2
📌KKBOX：https://podcast.kkbox.com/tw/channel/5YFPqWOabD2ur5LTzM
📌Google Podcast：https://podcasts.google.com/feed/aHR0cHM6Ly9mZWVkcy5zb3VuZG9uLmZtL3BvZGNhc3RzLzg2MTdlZTI2LTRkNTctNDAwNy05YzY0LTg0NjFmMmNlMTgwMi54bWw
📌Soundon：https://player.soundon.fm/p/8617ee26-4d57-4007-9c64-8461f2ce1802

========================

【郭書瑤《膚淺》feat. CuzyBoii】
👉單曲數位收聽：https://orcd.co/turn_me_on
👉MV：https://youtu.be/pQRwBJCdTP0
【哈囉 毛小孩】
https://linktr.ee/hello.puppy.official?fbclid=PAAabRyfRi2mAFUCEqi2iTsxLc5CR4B-BHlmjsmLJXhcz14Yk_xLO3AnwWZjE

特別來賓： @iamyaoyao 
AmazingTalker 老師：  @DrEkoShakespeare     & Sandra

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #郭書瑤"
BzxWZ2nB3t8,陳勢安英腔英文超流利?! Eko竟然沒聽過《天后》讓男神傻爆眼! Sandra學會大馬腔後 英文爛掉?! | ( ft. @andrewt0604）驚奇脫口秀#112,2023-03-15T11:45:00Z,24,zh,PT14M41S,hd,FALSE,TRUE,708186,10164,0,0,363,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=112 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

=================================== 

《陳勢安2023演唱會｜連輸入法都記得你 STILL REMEMBERS》
日期：2023/3/19（日）
時間：18：00 入場 / 19：00 開演 
地點：Zepp New Taipei（新北市新莊區新北大道四段3號8樓）

特別來賓： @andrewt0604 
AmazingTalker 老師：   @DrEkoShakespeare  & Sandra 

找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #陳勢安"
ztBDRTym88o,大獨家!!!桃乃木香奈取代Sandra 成爲新女神?! Eko自稱龍馬 被女神嫌棄! 台灣女生不如日本女生溫柔? | ( ft. @momonogi_official）驚奇脫口秀#111,2023-03-12T11:30:31Z,24,zh,PT16M49S,hd,FALSE,TRUE,638713,7900,0,0,312,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=111 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

===================================
🐉人中之龍維新！ 極官方網站 👉 https://ryu-ga-gotoku.com/Ishin_kiwami/cht/
🍑桃乃木香奈官方Twitter 👉 https://twitter.com/kana_momonogi
🍑桃乃木香奈官方Insta gram 👉 https://www.instagram.com/kana_momonogi/
🍑桃乃木香奈官方YouTube 👉 https://www.youtube.com/@momonogi_official

特別來賓：@momonogi_official 

AmazingTalker 老師：  @DrEkoShakespeare & Sandra 
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com 

#AmazingTalker #驚奇脫口秀 #桃乃木香奈 #SEGA #人中之龍"
9sfLaUoaO2M,史上最醉的一集 Sandra趕來賓離開?! 「Eko」不是英文名字!? 張牧喬喝醉淚灑現場 大吐真言! ( ft.   @mukioc  ）驚奇脫口秀#110,2023-03-08T11:30:05Z,24,zh,PT11M54S,hd,FALSE,TRUE,172816,2905,0,0,158,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=110 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓：@mukioc

AmazingTalker 老師：   @DrEkoShakespeare   & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #張牧喬"
JWmNKjBkJf8,蔡健雅驚喜慶生Sandra感動落淚?! Eko樂團不能出道原因竟是...？最溫馨的一集節目！  ( ft. @tanyachuamusicvideo ）驚奇脫口秀#109,2023-03-05T11:30:09Z,24,zh,PT16M27S,hd,FALSE,TRUE,389992,7371,0,0,241,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=109 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓： @tanyachuamusicvideo  
Tanya 蔡健雅 『Let’s Depart ！給世界最悠長的吻』演唱會：https://tixcraft.com/activity/detail/23_tanya

AmazingTalker 老師：@DrEkoShakespeare  & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #蔡健雅"
kVjqLx5A6b8,Eko Sandra組團想當主秀！落日飛車國國 李英宏登場! 復古遊戲PK英文?!  ( ft. @SunsetRollercoaster@akadjdidilong31  ）驚奇脫口秀#108,2023-02-26T11:30:16Z,24,zh,PT13M43S,hd,FALSE,TRUE,64794,1208,0,0,53,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=108 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓： @SunsetRollercoaster @akadjdidilong31 

夕陽小鎮線上音樂祭：https://sunsetmusic.kktix.cc/events/htrtrtjj
活動時間：2023/2/25（六）、2023/2/26（日）、2023/2/27（一）、2023/2/28（二）

AmazingTalker 老師：@DrEkoShakespeare  & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #落日飛車 #李英宏"
lb_GxRQg22c,情人節驚喜企劃!! 知名女神級Youtuber降臨! Eko害羞到無法自拔?! Sandra調皮拱兩人浪漫接吻!? | ( ft. 女神 ）驚奇脫口秀#107,2023-02-19T11:30:13Z,24,zh,PT14M47S,hd,FALSE,TRUE,533973,7432,0,0,232,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=107 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓：？？？？

AmazingTalker 老師： @DrEkoShakespeare    & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀大肌肌夢多男女通吃 但英文卻超爛？Eko爲了爭奪“第一男優”稱號，不惜展示自己的“口技”？到底誰會勝出？將由現場的三位秘密來賓 來做最後的裁判！
🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=106 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓：？？？？

AmazingTalker 老師： @DrEkoShakespeare    & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀"
cdSUhLMYfBc,夢多Eko 日英pk賽！Eko想當台灣第一男優 史上最歪的一集？七分編沒常識被來賓嗆爆！ | ( ft.@TVMondoTV ）驚奇脫口秀#106,2023-02-12T11:30:23Z,24,zh,PT16M25S,hd,FALSE,TRUE,186227,3527,0,0,180,"大肌肌夢多男女通吃 但英文卻超爛？Eko爲了爭奪“第一男優”稱號，不惜展示自己的“口技”？到底誰會勝出？將由現場的三位秘密來賓 來做最後的裁判！
🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=106 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓： @TVMondoTV 

AmazingTalker 老師： @DrEkoShakespeare  & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #夢多"
lNo3Xz7wiPc,魏嘉瑩 吉他爆笑PK賽!! Eko音樂實力令眾人跌破眼鏡!? Sandra慘遭排擠狂被句點!? | ( ft.@arrowwei514 ）驚奇脫口秀#105,2023-02-08T11:30:23Z,24,zh,PT12M14S,hd,FALSE,TRUE,1381688,3142,0,0,143,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=105 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【 AmazingTalker 徵才影像剪輯企劃實習生！】👉 https://bit.ly/3BAk4Ta 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 
--------
☀️魏嘉瑩 我很好 春季巡迴音樂會☀️
► 啟售時間：2/10(五) 12:00
► 售票平台：iNDIEVOX、7-11 ibon
► 票價：預售票 $666、現場票 $888
► 售票連結：Coming Soon
（依序號整隊入場）

📌演出排程📌
台南場｜2/27 (一) 19:00 ➤ Seety 新城視 展演空間
台北場｜3/05 (日) 15:00 ➤ 後台 Backstage Café
台中場｜3/11 (六) 19:00 ➤ 吃漢Bar - 富興工廠1962
高雄場｜3/19 (日) 15:00 ➤ LIVE WAREHOUSE
新竹場｜3/26 (日) 15:00 ➤ 彌聲 MIXING STUDIO
台東場｜4/03 (一) 19:00 ➤ 鐵花村音樂聚落
桃園場｜4/05 (三) 15:00 ➤ ThERE音樂展演空間
--------
【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓： @arrowwei514 

AmazingTalker 老師：  @DrEkoShakespeare     & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #魏嘉瑩"
MB4R3svd3o0,魏如萱會説4國語言超震撼!? Eko對金曲歌后吐口水 直接發飆!! Sandra唱娃娃新歌竟唱出新曲風? | ( ft.@lovewaa）驚奇脫口秀#104,2023-02-05T11:30:06Z,24,zh,PT15M55S,hd,FALSE,TRUE,479895,6557,0,0,152,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=104 （免費領10美金！想學英文不拿嗎？） 
-----------------------------------------------
魏如萱 waa wei HAVE A NICE :DAY 2 YOU
5/13、5/14 台北小巨蛋演唱會
🔗 售票連結： https://icim.fun/t04kbEfr

🌞售票日期：
2023/2/10(五) 18:30 至 22:30 好多會員優先購買
2023/2/12(日) 11:00 ibon正式開賣

🌞演出日期：
2023/5/13(六) 19:30
2023/5/14(日) 17:00

2023我們再一次和金曲歌后魏如萱通往台北小巨蛋路上大笑吶喊
HAVE A NICE :DAY 2 YOU
-----------------------------------------------
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【 AmazingTalker 徵才影像剪輯企劃實習生！】👉 https://bit.ly/3BAk4Ta 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓： @lovewaa 

AmazingTalker 老師：  @DrEkoShakespeare & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #魏如萱"
CANpzSA6eTU,ØZI 揣摩ABC腔超可愛!! Eko想亂入演唱會嘉賓!? Sandra音樂圈沒競爭力!?  | ( ft.@ozifp ）驚奇脫口秀#103,2023-01-29T11:30:03Z,24,zh,PT16M3S,hd,FALSE,TRUE,812265,11861,0,0,326,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=103 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）  
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

特別來賓： @ozifp 

AmazingTalker 老師：  @DrEkoShakespeare  & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #ØZI"
byH0bgtIbRs,宋芸樺英文超好?!林予晞曾是空服員 Sandra被印度人求婚？《台灣犯罪故事》劇情超吸引？ | ( ft.@disneyplustw9861 @VivianSung林予晞）驚奇脫口秀#102,2023-01-20T11:30:16Z,24,zh,PT20M44S,hd,FALSE,TRUE,234393,3505,0,0,162,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=102 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【 AmazingTalker 徵才影像剪輯企劃實習生！】👉 https://bit.ly/3BAk4Ta 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 
 
Disney+ 原創犯罪影集－－《台灣犯罪故事》，以寫實犯罪事件挑戰重口味禁忌題材，拓展 Disney+ 更多元且刺激的影集內容。將於 2023 年 1 月 4 日起 Disney+ 獨家上線，全劇有四單元：〈出軌〉、〈生死困局〉、〈惡有引力〉、〈黑潮之下〉；每週三上線一單元 3 集，每集長度約 50 分鐘，全劇共 12 集。

【 AmazingTalker 團隊徵才中！】
👉 https://amazingtalker.breezy.hr/

特別來賓：@disneyplustw9861、@VivianSung、林予晞

AmazingTalker 老師：@DrEkoShakespeare   & 客籍主持七分編
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

#AmazingTalker  #驚奇脫口秀 #宋芸樺"
xypTrvdL-Q4,隋棠英文吃兔兔？Eko變電影巨星!? 團圓英文Sandra教你這樣說!   | ( ft.@隋棠 @葉天倫）驚奇脫口秀#101,2023-01-15T11:30:28Z,24,zh,PT16M17S,hd,FALSE,TRUE,324750,3477,0,0,149,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=101 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【 AmazingTalker 徵才影像剪輯企劃實習生！】👉 https://bit.ly/3BAk4Ta 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 
 #AmazingTalker #驚奇脫口秀 #隋棠

2023賀歲大騙 #詐團圓 1/20全台上映 
​
億萬導演打造全新台式喜劇
#陳淑芳  #隋棠 #陳昊森 #邰智源 #謝瓊煖 領銜主演
#林子熙 #藍鈞天 #盧以恩 #屁孩 ( #林政融 ) #鍾承翰 主演 

【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓：隋棠、葉天倫

AmazingTalker 老師：@DrEkoShakespeare  & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com"
Zi_eLw7VDi8,許光漢與Sandra重現《想見你》經典橋段?!柯佳嬿女主位置不保!?Sandra主持生涯史上最害羞!? | ( ft.@許光漢 @柯佳嬿＠施柏宇）驚奇脫口秀#100,2023-01-08T11:30:12Z,24,zh,PT17M56S,hd,FALSE,TRUE,714313,13195,0,0,311,"🧛 【 限時免費 領取$290元兌換券】👉https://tw.amazingtalker.com/kol/talkshow?ep=100 （免費領10美金！想學英文不拿嗎？） 
🧛 【追蹤 驚奇玩起來 IG】👉 https://bit.ly/AmazingTalkershowIG （節目花絮都在這唷～） 
🧛 【加入 官方Line＠】👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片） 
🧛 【 AmazingTalker 徵才影像剪輯企劃實習生！】👉 https://bit.ly/3BAk4Ta 
🧛 【Eko宣傳！英文口說、閱讀的大幅提升】👉 https://reurl.cc/9ZO99O （Eko 春季團體班開跑中！快點跟著 Eko 一起進入小說世界全方為提升英語聽說讀寫～） 

【 AmazingTalker 影像團隊徵才中！】
👉影像行銷企劃 https://bit.ly/3fWQ0bo
👉影像剪輯實習生 https://bit.ly/3BAk4Ta
👉外語影像剪輯 https://bit.ly/3T2GAKe

特別來賓： 許光漢、柯佳嬿、施柏宇

AmazingTalker 老師：  @DrEkoShakespeare     & Sandra
找 Eko 老師學英文 👉 https://reurl.cc/9ZO99O 
找 Sandra 老師學英文 👉 https://reurl.cc/pmM4kx 
在 AmazingTalker 找到你的專屬教師 👉 https://reurl.cc/62rrvk 
任何合作或商業活動，歡迎聯繫我們 😉 ▶ tw-film-team@amazingtalker.com

 #AmazingTalker #驚奇脫口秀 #許光漢＃柯佳嬿＃施柏宇＃想見你"
