ID,Title,Published At,Category,Default Audio Language,Duration,Definition,Caption,Licensed,Views,Likes,Dislikes,Favorites,Comments,Description
h0Y99bp_Pno,「有打折嗎」你也講成「Is it cheap」？小心讓店員觀感差！,2022-10-06T11:22:14Z,27,zh-TW,PT21S,hd,FALSE,TRUE,59725,1079,0,0,15,"你也以為 cheap 就一定是便宜？還有更多你不知道的意思...
找到自己專屬教師 ▶️ https://reurl.cc/QbK6Wo
#購物英文 #shorts #AmazingTalker #線上英文家教 #英語 #實用英文 #生活英文"
mZUt_wVvay0,「big」才不是大！商業英文「你很大方」要怎麼說？,2022-10-05T11:09:09Z,27,zh-TW,PT28S,hd,FALSE,TRUE,71782,1621,0,0,18,"你也以為 big 就一定是大？誤會大啦！
找到自己專屬教師 ▶️ https://reurl.cc/KQYxXy 
#商業英文 #shorts #AmazingTalker #線上英文家教 #英語"
H_qHETjZM5g,打招呼你也只會用 How are you？Eko 教你這樣說更紳士！,2022-10-04T11:28:50Z,27,zh-TW,PT20S,hd,FALSE,TRUE,250082,4479,0,0,129,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

這樣講外國人就可以聽懂了喲！
#shorts #AmazingTalker  #線上英文家教 #英語"
2jHidEBjKh4,「幫我一下！」英文你也會跟他們一樣講錯嗎？Eko教你這樣說更勁爆！,2022-10-01T11:00:01Z,27,zh-TW,PT22S,hd,FALSE,TRUE,1192236,23892,0,0,695,"#shorts #AmazingTalker #線上英文家教 #英語 #街訪 #學英文 
Eko 老師閱讀團課 ▶️ https://reurl.cc/qNRmOp"
vXsmhzeHtuw,「上車」英文是 get in 還是 get on？,2022-09-30T11:34:43Z,27,zh-TW,PT22S,hd,FALSE,TRUE,47695,1014,0,0,18,"找到自己專屬教師 ▶️ https://reurl.cc/KQYxXy
上車囉～ 到底用 in 還是 on 啊？

#shorts #AmazingTalker  #線上英文家教 #英語 #美食英文"
7JFhXs6Oo0Y,珍奶、雞排、蚵仔煎！「台灣美食英文」你會幾個？,2022-09-29T12:41:28Z,27,zh-TW,PT20S,hd,FALSE,TRUE,47971,1158,0,0,42,"找到自己專屬教師 ▶️ https://reurl.cc/KQYxXy

五大台灣美食英文！
#shorts #AmazingTalker  #線上英文家教 #英語 #美食英文"
jeXgJQaZcrE,吳怡霈去日本買不到這個化妝品！竟然是因為日本人ＸＸ的關係？,2022-09-24T12:03:25Z,27,zh-TW,PT28S,hd,FALSE,TRUE,409521,6952,0,0,69,"英格哩許NO NO NO NO NO
#吳怡霈 #shorts #AmazingTalker #線上英文家教 #學英文"
VfvTJ01EWvM,「no brainer」不是無腦？常見商業英文你會用嗎？,2022-09-23T11:00:17Z,27,zh-TW,PT28S,hd,FALSE,TRUE,120808,3836,0,0,42,"商業英文「合作很順利」怎麼說？
#amazingtalker #shorts #AmazingTalker  #線上英文家教 #英語 #sandra 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
xc9YqV8zRec,叫朋友陪你玩你還在說「play with me」嗎？這樣說外國人會嚇到！,2022-09-22T11:00:30Z,27,zh-TW,PT28S,hd,FALSE,TRUE,43669,973,0,0,9,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

找朋友一起玩別變成玩弄他😏
#shorts #AmazingTalker  #線上英文家教 #英語 #Lucas"
ZVjYXYUb3Mw,猜得到「room service」的意思嗎？Eko教你飯店實用英文！,2022-09-21T11:00:17Z,27,zh-TW,PT29S,hd,FALSE,TRUE,111846,2237,0,0,23,"原來我理解的客房服務跟你不是一個...
Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

#shorts #AmazingTalker  #線上英文家教 #英語"
_d0XTchgcUQ,蔡恩雨示範「馬來西亞」英文！原來塞車他們都說ＸＸ.....,2022-09-18T11:00:31Z,27,zh-TW,PT20S,hd,FALSE,TRUE,3044874,90665,0,0,834,忠孝東路Jam or not lah!!!! #蔡恩雨 #amazingtalker #線上英文家教 #學英文
p_Xlks6AAos,你道歉英文還是只會講「sorry」嗎？其實會讓人覺得超敷衍！,2022-09-16T11:00:35Z,27,zh-TW,PT30S,hd,FALSE,TRUE,31592,947,0,0,16,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

老師教你最道地英文道歉法！
#shorts #AmazingTalker  #線上英文家教 #英語 #Lucas"
Mf-8Njf5B88,「隨便/看你啊」英文你也會跟他們一樣講錯嗎？Eko教你這樣說更勁爆！,2022-09-15T11:00:20Z,27,zh-TW,PT22S,hd,FALSE,TRUE,1093259,22417,0,0,310,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

老外也都會這樣講，趕緊學起來！
#shorts #AmazingTalker  #線上英文家教 #英語"
cDS2flgIVpI,艾怡良竟然是英國腔？！爆料XX是最好哭的電影？,2022-09-11T11:00:17Z,27,zh-TW,PT24S,hd,FALSE,TRUE,506512,8307,0,0,41,你是講英腔還是美腔呢？ #艾怡良 #AmazingTalker #線上英文家教 #學英文
3dEEMgDjsU8,商業英文「再聯絡」你知道要怎麼講嗎？竟然跟「上壘」有關？！,2022-09-09T11:00:02Z,27,zh-TW,PT21S,hd,FALSE,TRUE,54945,1071,0,0,4,"「再聯絡」也有除了商業英文以外的用法唷！
#shorts #AmazingTalker  #線上英文家教 #英語 #sandra 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
BzqITH9_8zE,「我想要退貨」你也會用back嗎？原來只要記這個單字就好！,2022-09-08T11:02:55Z,27,zh-TW,PT23S,hd,FALSE,TRUE,31886,672,0,0,20,"講成「我想要退費」⋯⋯感覺好像也通耶！
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
#shorts #AmazingTalker #Chelsea #線上英文家教 #英語"
nD4UsXYdarE,30秒教你如何看懂暮光之城原文小說？！Eko老師最強英文秘訣！,2022-09-07T11:19:49Z,27,zh-TW,PT37S,hd,FALSE,TRUE,362017,10270,0,0,82,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

這樣講外國人就可以聽懂了喲！
#shorts #AmazingTalker  #線上英文家教 #英語"
pA4SXTusCz8,計程車「這邊停」你也講成「Stop here」嗎？！小心出車禍！,2022-09-02T11:00:26Z,27,zh-TW,PT25S,hd,FALSE,TRUE,43327,1107,0,0,24,"但看到有貓咪在路上⋯⋯就會大喊「Stop」了呢！
#shorts #AmazingTalker  #線上英文家教 #英語 #Lucas
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
GS_T_IZf1yk,「你在看什麼？」英文怎麼說？你也會講成「look for」嗎？,2022-09-01T11:00:08Z,27,zh-TW,PT24S,hd,FALSE,TRUE,30742,540,0,0,17,"一直「look at」別人可能會不小心被吉喔⋯⋯
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Ula 上課 ▶️ https://reurl.cc/3ozoNL
Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe"
_uCoFY3WR6E,學美國人用這招！「你聽懂了嗎」的英文你也會跟他們一樣講錯嗎？！,2022-08-31T11:00:22Z,27,zh-TW,PT24S,hd,FALSE,TRUE,432880,9348,0,0,252,"Eko 最新團課報名 ▶️ https://reurl.cc/D34EWe
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN

這樣講外國人就可以聽懂了喲！
#shorts #AmazingTalker  #線上英文家教 #英語"
VVGTOZEoN-U,頭痛的英文這樣講你知道嗎？！你很痛也會講「I hurt」嗎？,2022-08-25T11:00:26Z,27,zh-TW,PT22S,hd,FALSE,TRUE,120682,1941,0,0,35,"原來 hurt 的用法這麼注意動詞啊！
#shorts #AmazingTalker #Shouan #線上英文家教
找到自己專屬教師 ▶ https://reurl.cc/62rrvk
找 Shouan 上課 ▶ https://reurl.cc/rD7An1"
cuqHSZ3WgrQ,你用英文答應別人還在講「OK」嗎？Eko教你英國人都來這招！,2022-08-24T11:00:25Z,27,zh-TW,PT27S,hd,FALSE,TRUE,590281,14893,0,0,246,"使用這樣的英式英文和別人說話才夠帥呀！
#shorts #AmazingTalker  #線上英文家教 #英語 #eko 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
XRZw3UPseaA,對客戶說「我收到信了」你也會使用「get mail」嗎？！小心客戶發火！,2022-08-23T11:00:28Z,27,zh-TW,PT28S,hd,FALSE,TRUE,138855,4304,0,0,78,"你是不是也有進公司之後發現自己英文不夠好的問題呢？
#shorts #AmazingTalker  #線上英文家教 #英語 #sandra 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
ug9TVfEEhLs,J.Sheon傳授獨門Auto-tune唱法 Sandra變“丑角”？,2022-08-22T11:00:37Z,27,zh-TW,PT24S,hd,FALSE,TRUE,168457,5998,0,0,15,這個技巧也太搞笑XDD #jsheon #街巷#AmazingTalker #線上英文家教 #學英文
D-lzdgZ-6EU,對海關講「ＯＯＯ」會被抓去偵訊？！知道正確英文要怎麼回答嗎？,2022-08-18T11:00:08Z,27,zh-TW,PT26S,hd,FALSE,TRUE,81308,1963,0,0,26,"你有沒有什麼緊張的海關經驗呢？
#shorts #AmazingTalker  #線上英文家教 #英語 #Lucas
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
0RELOIWil7c,你分辨得了overtime和over  time嗎？差一個空格竟然差這麼多？！,2022-08-16T11:00:00Z,27,zh-TW,PT28S,hd,FALSE,TRUE,87916,1999,0,0,13,"講錯就是無窮無盡的上班時間了⋯⋯
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Ula 上課 ▶️ https://reurl.cc/3ozoNL"
bj6aMeG6LvQ,你會用英文說「我想摸魚」嗎？最簡單的講法你會嗎？,2022-08-15T11:00:18Z,27,zh-TW,PT22S,hd,FALSE,TRUE,325149,8060,0,0,104,"看完之後你也想「摸魚」一下了嗎？
#shorts #AmazingTalker #eko #sandra #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
P_sIQIy7Pho,Kimberley澳洲口音嚇壞Eko！“Emo”竟然是澳式英文？！,2022-08-14T11:00:24Z,27,zh-TW,PT19S,hd,FALSE,TRUE,3083154,85690,0,0,554,這些澳洲口音縮寫你見過嗎？#陳芳語 #kimberley  #amazingtalker #線上英文家教 #學英文
o0z8AGCNOAM,外帶食物的英文怎麼講？你也是講「take out」嗎？,2022-08-12T11:00:26Z,27,zh-TW,PT20S,hd,FALSE,TRUE,118230,2470,0,0,84,"其實超簡單！外帶只要在句尾加ＯＯ就好！
#shorts #AmazingTalker #Chelsea #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
z6YYKyZxRpQ,美食節目主持人三大“好吃”形容詞！這些你有聽過嗎？,2022-08-11T11:00:29Z,27,zh-TW,PT23S,hd,FALSE,TRUE,35004,1098,0,0,17,真的很常聽到主持人說“Ｑ彈”！！#阿達 #amazingtalker #線上英文家教 #學英文
95N270jXi9M,「應該有吧」你也講成「I think so」嗎？小心被外國人誤會！,2022-08-10T11:08:40Z,27,zh-TW,PT20S,hd,FALSE,TRUE,93110,1643,0,0,9,"I think so 難到不是「YES」的意思嗎？
#shorts #AmazingTalker  #線上英文家教 #英語 #sandra 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
iQRhkbiONMA,你拒絕別人還在講「No. I can't」嗎？要小心這句話可能會讓對方不開心！,2022-08-09T11:47:32Z,27,zh-TW,PT25S,hd,FALSE,TRUE,82006,2846,0,0,22,"原來教科書上的說法這麼的沒禮貌嗎？Eko老師教你最委婉的拒絕！
#shorts #AmazingTalker  #線上英文家教 #英語 #eko 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
CaqF76V6MJg,娘娘「泰式英文」超爆笑！Eko想聊泰式英文卻被嗆？,2022-08-07T11:00:06Z,27,zh-TW,PT16S,hd,FALSE,TRUE,269588,8918,0,0,90,泰式英文你聽得懂幾成？ #娘娘 #amazingtalker #線上英文家教 #學英文
FsaCFMwNRLc,說東西便宜不要再講「cheap」！價格高低要這樣說！,2022-08-06T11:00:09Z,27,zh-TW,PT23S,hd,FALSE,TRUE,29185,750,0,0,25,"學會就能輕鬆去國外購物囉！
#shorts #AmazingTalker #Ally #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
bHj7p5D4Sk8,「一起出去玩」你也會像他們一樣講「Play with me」嗎？！這樣會帶有ＯＯ的意思！,2022-08-05T11:00:20Z,27,zh-TW,PT24S,hd,FALSE,TRUE,322000,7762,0,0,88,"講成 Play...me 就會變成人限定的英文囉！
#shorts #AmazingTalker #eko #sandra #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
qK0KlbVwyXQ,有沒有聽懂？回答「I know」其實超沒禮貌？！,2022-08-01T12:05:01Z,27,zh-TW,PT25S,hd,FALSE,TRUE,26771,627,0,0,4,"如果對上司講「I know」，小心被炒魷魚！！
#shorts #AmazingTalker  #線上英文家教 #英語 #Lucas
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
etrubOOt-bE,「理想型」英文竟然不是dream style？胡宇威對「養公主」有興趣？！#shorts @amazingtalkershow,2022-07-30T11:00:31Z,27,zh-TW,PT23S,hd,FALSE,TRUE,64695,1776,0,0,14,胡宇威的愛情地雷大公開！ #胡宇威 #amazingtalker #線上英文家教 #學英文
BvHEpBECAG0,You're a hard man別翻「你是硬漢」！說錯可就糗大了！,2022-07-29T11:00:06Z,27,zh-TW,PT21S,hd,FALSE,TRUE,31201,877,0,0,3,"很難搞英文要怎麼說？原來就是「很硬」？
#shorts #AmazingTalker  #線上英文家教 #英語 #eko 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
ugU6q9TRYxg,put one's foot in one's mouth 才不是「把腳放進嘴巴」！,2022-07-27T11:18:16Z,27,zh-TW,PT21S,hd,FALSE,TRUE,21469,466,0,0,2,"和嘴巴有關的商業英文，你會使用嗎？
#shorts #AmazingTalker  #線上英文家教 #英語 #sandra 
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN"
cngTrdU1SlU,薔薔教你誘惑英文的三大用法！#shorts @amazingtalkershow,2022-07-26T11:35:55Z,27,zh-TW,PT23S,hd,FALSE,TRUE,39580,921,0,0,0,薔薔真的是性感界的女王👸🏻誘惑到你不要不要的～#amazingtalker  #薔薔 #線上英文家教 #學英文
UmfDu3kGo7I,你會用英文說“祝你身體健康嗎？”你也跟她們一樣錯了嗎？,2022-07-25T11:30:07Z,27,zh-TW,PT27S,hd,FALSE,TRUE,333478,6522,0,0,106,"英文的祝你身體健康，不能用body嗎？
#shorts #AmazingTalker  #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
#AmazingTalker #Abi #線上英文家教"
PIglIjIiwgo,centre 有拼錯嗎？顏色叫 colour ? 為什麼跟學校學的不一樣？,2022-07-19T11:35:14Z,27,zh-TW,PT44S,hd,FALSE,TRUE,144783,3706,0,0,56,"Eko向你解釋為什麼平平都是同個英文單字，但是拼法完全不一樣。 #amazingtalker #文化差異
＃英式英文  ＃美式英文"
vJ1GvMQaEHg,你也用錯where are you from？80%台灣人超常搞錯的英文用法！,2022-07-15T14:36:01Z,27,zh-TW,PT23S,hd,FALSE,TRUE,107238,1601,0,0,98,"#shorts #AmazingTalker #Abi #線上英文家教 #英語
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Abi 上課 ▶️ https://reurl.cc/rQakb1
#AmazingTalker #Abi #線上英文家教"
FI8Qs9eSep4,外國人講Nice try其實超諷刺？？Eko破解台灣人聽不懂的英文,2022-07-15T10:07:52Z,27,zh-TW,PT26S,hd,FALSE,TRUE,136260,3622,0,0,55,"#shorts #AmazingTalker #Eko #線上英文家教 #英語 #英國 
「Nice try」其實超諷刺？！Eko破解 台灣人聽不懂的英文說法
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Eko上課 ▶️ https://reurl.cc/9ZO99O"
MsvzUtC5Yi0,Put it there 才不是「放這裡」！80%台灣人聽不懂的職場英文！,2022-07-15T09:35:08Z,27,zh-TW,PT21S,hd,FALSE,TRUE,27341,1119,0,0,11,"#shorts #AmazingTalker #Sandra #線上英文家教 #商用英文 
「Put it there」才不是「放這裡」！80%台灣人聽不懂的職場英文用法！
找到自己專屬教師 ▶ https://reurl.cc/62rrvk
找 Sandra 上課 ▶ https://reurl.cc/pmM4kx
Sandra老師粉絲專頁按讚 ▶ https://fb.com/sandraenglishshow"
V7fd1FF3LMs,街訪！  「等我一下」英文怎麼說？ 80%台灣人超常講錯的英文用法！,2022-07-10T13:00:18Z,27,zh-TW,PT26S,hd,FALSE,TRUE,290787,6153,0,0,133,"#shorts #amazingtalker #線上英文家教
街訪！  「等我一下」英文怎麼說？
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Sandra 上課 ▶️ https://reurl.cc/pmM4kx
找 Eko上課 ▶️ https://reurl.cc/9ZO99O"
8SCWVq5eeGc,為什麼夜晚街上聲音 特別清楚？揭秘！聲音跟物理有「這個」關係！,2022-07-10T02:00:03Z,27,zh-TW,PT42S,hd,FALSE,TRUE,11634,152,0,0,2,"#shorts #AmazingTalker #DrWei #線上英文家教
為什麼夜晚街上聲音 特別清楚？揭秘！聲音跟物理有「這個」關係！
找到自己專屬教師 ▶ https://reurl.cc/62rrvk
找 Dr.Wei 老師上課 :向前箭头: https://reurl.cc/9GQQp8"
QV_FxgM8Ez0,"TRASH 公眾秀羞羞刺青給Sandra?""不良少年""英文 用錯意思差很大!! 【最爆笑的語言綜藝 👉🏼@驚奇玩起來 】",2022-07-09T13:00:15Z,27,zh-TW,PT46S,hd,FALSE,TRUE,26208,522,0,0,1,"#Shorts #AmazingTalker #Eko #Sandra #TRASH #驚奇玩起來 #驚奇脫口秀 

💡馬上看完整版 ▶ https://youtu.be/5U1CRluGwec
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
j_4yBZpGIsU,原來 Few 跟 A Few 的差別在這裡！- AmazingTalker,2022-07-09T09:00:22Z,27,zh-TW,PT32S,hd,FALSE,TRUE,26158,648,0,0,4,"#shorts #amazingtalker #線上英文家教
原來 Few 跟 A Few 的差別在這裡！
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Ula 上課 ▶️ https://reurl.cc/3ozoNL"
6cutRRSze3A,你也用錯「Empty」了嗎？台灣人超常用錯的中翻英用法！ - AmazingTalker,2022-07-09T02:00:02Z,27,zh-TW,PT37S,hd,FALSE,TRUE,13931,256,0,0,7,"#shorts #AmazingTalker #Shouan #線上英文家教
你也用錯「Empty」了嗎？台灣人超常用錯的中翻英用法！
找到自己專屬教師 ▶ https://reurl.cc/62rrvk
找 Shouan 上課 ▶ https://reurl.cc/rD7An1"
WcqxIk0VOw8,陳芳語美式口音讓Eko老師快抓狂！？,2022-07-07T10:46:17Z,27,zh-TW,PT16S,hd,FALSE,TRUE,3710518,94341,0,0,500,#陳芳語 #驚奇玩起來 #amazingtalker
qAYcXtA7h7c,文慧如+Eko 公開10年前黑歷史? 英文老師教你如何「活在當下」！,2022-07-02T11:30:12Z,27,zh-TW,PT1M29S,hd,FALSE,FALSE,30150,233,0,0,4,"💡馬上看完整版 👉 https://youtu.be/Wd3M9k7wiEw
💡加入官方Line 👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
9LEHPnQBZM8,唔好用錯 I don't know \\ 職場說話 點先唔會瀨嘢？！！english learning #amazingtalker,2022-07-01T16:53:42Z,27,zh-TW,PT58S,hd,FALSE,FALSE,9802,117,0,0,3,"【消費券註冊 享限時優惠，快啲嚟加入AmazingTalker啦！】

搵自己嘅專屬老師▶️  https://reurl.cc/q5Y07g
搵 Ariel 老師上堂 ▶️ https://reurl.cc/0pR37o

#AmazingTalker #Eko老師 #線上英文補習"
E3aQAMyAydg,為什麼水表面不是平的？ 80%台灣人不知道的物理知識！,2022-07-01T06:45:34Z,27,zh-TW,PT1M8S,hd,FALSE,FALSE,9248,64,0,0,17,"為什麼水表面不是平的？ 80%台灣人不知道的物理知識！
找到自己專屬教師 ▶ https://reurl.cc/gWgdvQ
找 Dr.Wei 老師上課 ▶ https://reurl.cc/9GQQp8

#AmazingTalker #DrWei #線上物理家教"
Io2MAaK_0h8,別再說「See you next time」！Eko公開 超實用道地的英美說法！,2022-07-01T06:16:20Z,27,zh-TW,PT1M12S,hd,FALSE,FALSE,144932,1819,0,0,64,"別再說「See you next time」！Eko公開 超實用道地的英美說法！
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Eko 上課 ▶ https://reurl.cc/9ZO99O

#amazingtalker  ＃Eko #線上英文家教"
NsORdq2LeC4,"胡宇威 美國出生竟想學英式口音?英腔經典""O"" 神發音一點就通!?【最爆笑的語言綜藝 👉🏼@amazingtalkershow  】",2022-06-30T12:59:36Z,27,zh-TW,PT1M9S,hd,FALSE,FALSE,36249,231,0,0,1,"💡馬上看完整版 ▶ https://youtu.be/sFMUVqFQcV4
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
hjVOIybTsPQ,台灣人唸whole像在罵人？ Ally解密：關鍵只差在「X」,2022-06-30T07:00:25Z,27,zh-TW,PT1M7S,hd,FALSE,FALSE,8512,62,0,0,7,"這些單字真的不要發錯...（汗）
找到自己專屬教師 ▶️  https://reurl.cc/xE8eNN 
找 Ally 上課 ▶️ https://reurl.cc/g0yLAQ

#AmazingTalker #Ally #線上英文家教"
ImVOJ8WglZk,台灣人超常搞混immoral跟immortal？！Sandra神解答：關鍵在XX！,2022-06-30T07:00:10Z,27,zh-TW,PT1M11S,hd,FALSE,FALSE,10125,107,0,0,6,"讓 Sandra 來教你 immoral 跟 immortal 怎麼區分！
找到自己專屬教師 ▶ https://reurl.cc/62rrvk
找 Sandra 上課 ▶ https://reurl.cc/pmM4kx

#AmazingTalker #Sandra #線上英文家教"
reNZrhzucmI,「No eye see」是「沒有眼睛」？港式英文原來可以這樣翻譯！！- AmazingTalker,2022-06-28T10:43:25Z,27,zh-TW,PT1M11S,hd,FALSE,FALSE,5222,85,0,0,7,"「No eye see」是「沒有眼睛」？港式英文原來可以這樣翻譯！！
搵到自己嘅專屬老師▶️ https://reurl.cc/q5Y07g
搵Jared 上堂▶️ https://reurl.cc/2ZV1Vn
#AmazingTalker #Jared  #線上英文補習"
otWM7HVHA9c,專業正音師 教 Bad / Bed 怎麼分？發音秘技 竟然有色色的含義 ?!!【最爆笑的語言綜藝 👉🏼@amazingtalkershow  】,2022-06-25T11:30:13Z,27,zh-TW,PT1M10S,hd,FALSE,FALSE,16407,233,0,0,3,"💡馬上看完整版 ▶ https://youtu.be/h5kIV2yn8jA
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
Zn3vYeLtfYo,"原子少年天團 天份實力都爆棚？""才華"" 英文 竟還能這樣說?!【最爆笑的語言綜藝 👉🏼@驚奇玩起來 】",2022-06-24T10:59:53Z,27,zh-TW,PT1M4S,hd,FALSE,FALSE,7270,61,0,0,0,"💡馬上看完整版 ▶ https://youtu.be/ZMwRXA90w2g
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
BJ_lSgRjqaQ,名師神解析 秒懂高中物理 牛頓定律人體重量在”這個情況“立刻變輕？！,2022-06-24T08:14:49Z,27,zh-TW,PT56S,hd,FALSE,FALSE,2465,23,0,0,0,"在電梯總是輕飄飄的原因是這個！
找到自己專屬教師 ▶ https://reurl.cc/gWgdvQ
找 Dr.Wei 老師上課 ▶ https://reurl.cc/9GQQp8

#AmazingTalker #DrWei #線上物理家教"
nbRs7YcMsGA,Just because才不是『因為』！？ 80%台灣人沒聽懂的英文用法,2022-06-24T07:39:23Z,27,zh-TW,PT59S,hd,FALSE,FALSE,9138,113,0,0,10,"Just because才不是因為呢！
找到自己專屬教師 ▶ https://reurl.cc/9ZNZGY
找 Esther上課 ▶ https://reurl.cc/x9xOLe

#AmazingTalker #Esther #線上英文家教"
fOLIiCVFon4,別再說「We need to talk」！台灣課本沒教的超實用溝通英文 - AmazingTalker,2022-06-23T09:51:05Z,27,zh-TW,PT52S,hd,FALSE,FALSE,4946,54,0,0,5,"別再說「We need to talk」！台灣課本沒教的超實用溝通英文
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Rosie 上課 ▶️ https://reurl.cc/yQA9eM
#AmazingTalker #Rosie #線上英文家教"
Qrg9PimI6v8,街訪！「你最近好嗎」英文怎麼說？80%台灣人會搞錯的英文說法！-AmazingTalker,2022-06-23T07:30:03Z,27,zh-TW,PT1M7S,hd,FALSE,FALSE,5608,65,0,0,0,"『你最近好嗎』的英文到底要怎麼說？
找到專屬教師 👉 https://reurl.cc/7rWXN1
找 Sandra 上課 👉 https://reurl.cc/pmM4kx
找 Eko上課 👉 https://reurl.cc/9ZO99O
Sandra老師粉絲專頁按讚 ▶ https://fb.com/sandraenglishshow

#AmazingTalker #線上英文家教 #Sandra #Eko"
Q2mcUyNwQQI,喬瑟夫 不知道珍奶英文？珍珠奶茶不是Bubble Tea!?【最爆笑的語言綜藝 👉🏼 @amazingtalkershow】,2022-06-20T11:30:04Z,27,zh-TW,PT1M7S,hd,FALSE,FALSE,17834,270,0,0,6,"💡馬上看完整版 ▶ https://youtu.be/FckVzP1tmXk
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
UZTCuz_xDYU,揭秘！天上星星根本不會閃?! 神解析 眼睛跟物體有 ”這樣的“ 關係 - AmazingTalker,2022-06-17T12:56:36Z,27,zh-TW,PT1M14S,hd,FALSE,FALSE,1081,8,0,0,0,"揭秘！天上星星根本不會閃?! 神解析 眼睛跟物體有 ”這樣的“ 關係
找到自己專屬教師 ▶ https://reurl.cc/gWgdvQ
找 Dr.Wei 老師上課 ▶ https://reurl.cc/9GQQp8
#AmazingTalker #DrWei #線上物理家教"
IqrQKxrxMnU,"金針菇 韓國人竟超懂台灣文化!? ""融入""英文？ 金針菇覺得Eko帥!?【最爆笑的語言綜藝 👉🏼@amazingtalkershow 】",2022-06-17T10:00:12Z,27,zh-TW,PT1M26S,hd,FALSE,FALSE,9668,94,0,0,0,"💡馬上看完整版 ▶ https://youtu.be/qc20IVvXWjk
💡加入官方Line＠👉👉👉 https://lin.ee/v7W31JQ （會有不定時神秘驚喜、粉絲限定影片）"
v1Hrb_NgOXE,「What are you doing」沒禮貌！？台灣課本沒教的超道地招呼用語！- AmazingTalker,2022-06-16T10:53:48Z,27,zh-TW,PT1M4S,hd,FALSE,FALSE,12070,134,0,0,2,"「What are you doing」沒禮貌！？台灣課本沒教的超道地招呼用語！
找到自己專屬教師 ▶️ https://reurl.cc/xE8eNN
找 Eko 上課 ▶ https://reurl.cc/9ZO99O
Dr. Eko's Royal Academy of English 皇家英語學苑
#AmazingTalker ＃Eko #線上英文家教"
